company_code,news_id,sentiment_score,sentiment_level
STX,249,0.252871,Somewhat-Bullish
GS,249,0.128231,Neutral
MMM,249,0.060190,Neutral
AMGN,249,0.106885,Neutral
UNH,249,0.060190,Neutral
MMM,250,0.000952,Neutral
MMM,251,0.315530,Somewhat-Bullish
LHX,251,0.066888,Neutral
IVZ,252,0.063260,Neutral
MMM,252,0.069872,Neutral
VZ,252,0.069872,Neutral
DOW,252,0.069872,Neutral
DD,253,0.006844,Neutral
PPG,253,0.006844,Neutral
PH,253,0.006844,Neutral
MMM,253,0.006844,Neutral
MSFT,254,0.031423,Neutral
IBM,254,0.031423,Neutral
ORCL,254,0.031423,Neutral
MMM,254,0.031423,Neutral
MMM,255,0.532552,Bullish
MMM,256,0.281887,Somewhat-Bullish
MMM,257,0.325093,Somewhat-Bullish
MMM,258,0.418061,Bullish
DD,259,0.141179,Neutral
HON,259,0.141179,Neutral
CTAS,259,0.141179,Neutral
MMM,259,0.141179,Neutral
MMM,260,0.054148,Neutral
CAH,260,0.054148,Neutral
KR,261,0.179523,Somewhat-Bullish
CL,261,0.073853,Neutral
MMM,261,0.073853,Neutral
WMT,261,0.089512,Neutral
AVY,262,0.007595,Neutral
MMM,262,0.007595,Neutral
BAC,263,0.000000,Neutral
MMM,263,0.099530,Neutral
BAC,264,0.000000,Neutral
MMM,264,0.122192,Neutral
MSFT,265,0.420131,Bullish
MMM,265,0.029379,Neutral
MMM,266,0.178095,Somewhat-Bullish
STT,267,0.110999,Neutral
MMM,267,0.067312,Neutral
EIX,267,0.067312,Neutral
O,267,0.059990,Neutral
GS,268,0.089676,Neutral
MMM,268,0.059865,Neutral
FCX,268,0.059865,Neutral
BAC,269,0.050000,Neutral
MMM,269,0.145777,Neutral
WFC,269,0.050000,Neutral
GS,270,0.087163,Neutral
MMM,270,0.060234,Neutral
TSCO,270,0.112666,Neutral
ETN,270,0.128307,Neutral
WMT,270,0.106224,Neutral
FDX,271,0.062595,Neutral
IVZ,271,0.135783,Neutral
MMM,271,0.062595,Neutral
DAL,271,0.062595,Neutral
MO,272,0.091024,Neutral
C,272,0.124054,Neutral
D,272,0.124054,Neutral
IRM,272,0.124054,Neutral
IVZ,272,0.136637,Neutral
MMM,272,0.091024,Neutral
TFC,272,0.091024,Neutral
STT,272,0.032002,Neutral
PEG,272,0.124054,Neutral
HAS,272,0.124054,Neutral
TSLA,273,0.080285,Neutral
MMM,273,0.157580,Somewhat-Bullish
STT,274,0.078922,Neutral
MMM,274,0.066189,Neutral
EIX,274,0.066189,Neutral
O,274,0.059924,Neutral
MMM,275,0.168128,Somewhat-Bullish
WFC,275,0.001999,Neutral
TER,276,0.617549,Bullish
IVZ,276,0.509455,Bullish
MMM,276,0.236263,Somewhat-Bullish
MMM,277,0.000000,Neutral
AKAM,278,-0.028570,Neutral
MMM,278,0.157352,Somewhat-Bullish
IVZ,279,0.068598,Neutral
MMM,279,0.069961,Neutral
COP,279,0.069961,Neutral
GM,279,0.069961,Neutral
FDX,280,0.071814,Neutral
IVZ,280,0.085456,Neutral
MMM,280,0.071814,Neutral
DAL,280,0.071814,Neutral
SOLV,281,0.196088,Somewhat-Bullish
BAC,281,0.000000,Neutral
MMM,281,-0.001772,Neutral
IVZ,282,0.079382,Neutral
MMM,282,0.066919,Neutral
VZ,282,0.066919,Neutral
DOW,282,0.066919,Neutral
MMM,283,0.139041,Neutral
HON,283,0.110176,Neutral
DHR,283,-0.019553,Neutral
MMM,284,0.242848,Somewhat-Bullish
MMM,285,0.000000,Neutral
GS,286,0.062388,Neutral
MMM,286,0.062312,Neutral
FCX,286,0.062312,Neutral
IVZ,287,0.115324,Neutral
MMM,287,0.067245,Neutral
COP,287,0.067245,Neutral
GM,287,0.067245,Neutral
LLY,288,0.387675,Bullish
PYPL,288,0.417006,Bullish
GLW,288,0.662425,Bullish
MMM,288,0.156644,Somewhat-Bullish
YUM,289,0.000000,Neutral
KO,289,0.443308,Bullish
MA,289,0.000000,Neutral
QCOM,289,0.000000,Neutral
WBD,289,-0.316184,Somewhat-Bearish
MMM,289,0.443308,Bullish
PFE,289,0.000000,Neutral
MCD,289,0.443308,Bullish
MMM,290,0.448607,Bullish
DPZ,290,0.100981,Neutral
PYPL,291,0.000000,Neutral
TT,291,0.000000,Neutral
MPC,291,0.000000,Neutral
KO,291,0.000000,Neutral
GS,291,0.005059,Neutral
IVZ,291,0.076161,Neutral
MMM,291,0.000000,Neutral
MCD,291,0.000000,Neutral
TSLA,291,0.006244,Neutral
CAT,291,-0.225719,Somewhat-Bearish
GEHC,291,0.000000,Neutral
LLY,291,0.298969,Somewhat-Bullish
ACGL,291,0.000000,Neutral
ETN,291,0.000000,Neutral
IR,292,0.091441,Neutral
MMM,292,0.073438,Neutral
TT,293,0.254038,Somewhat-Bullish
NXPI,293,0.340795,Somewhat-Bullish
MMM,293,0.199011,Somewhat-Bullish
GLW,293,0.366704,Bullish
LLY,293,0.077590,Neutral
ZBRA,293,0.451474,Bullish
MMM,294,0.449593,Bullish
SOLV,294,0.307893,Somewhat-Bullish
PYPL,295,0.000000,Neutral
TAP,295,0.000000,Neutral
KO,295,0.000000,Neutral
ADM,295,0.000000,Neutral
MMM,295,0.000000,Neutral
FFIV,295,-0.222081,Somewhat-Bearish
MCD,295,0.000000,Neutral
TSLA,295,0.148054,Neutral
GEHC,295,0.000000,Neutral
LLY,295,0.000000,Neutral
AXON,296,0.000000,Neutral
MMM,296,0.305317,Somewhat-Bullish
C,297,0.040983,Neutral
TXN,297,0.177020,Somewhat-Bullish
BAC,297,0.040983,Neutral
MMM,297,0.140589,Neutral
WFC,297,0.040983,Neutral
AXON,298,0.000000,Neutral
MMM,298,0.230605,Somewhat-Bullish
IVZ,299,0.075916,Neutral
MMM,299,0.069783,Neutral
VZ,299,0.069783,Neutral
DOW,299,0.069783,Neutral
MMM,300,0.061231,Neutral
ITW,300,0.061231,Neutral
DD,301,-0.037473,Neutral
CTVA,301,-0.037473,Neutral
MMM,301,-0.095925,Neutral
MSFT,302,0.035970,Neutral
MMM,302,0.068582,Neutral
PFE,302,0.034787,Neutral
JNJ,302,0.034787,Neutral
BAC,303,0.005942,Neutral
MMM,303,0.103557,Neutral
WFC,303,0.005942,Neutral
MMM,304,0.099616,Neutral
GEV,304,0.177346,Somewhat-Bullish
BA,304,0.134073,Neutral
MMM,305,0.241360,Somewhat-Bullish
HON,305,0.241360,Somewhat-Bullish
GLW,306,0.044174,Neutral
TMO,306,0.044174,Neutral
GEHC,306,0.044174,Neutral
PH,306,0.044174,Neutral
MMM,306,0.044174,Neutral
DHR,306,0.055020,Neutral
GOOG,307,0.112893,Neutral
META,307,0.047295,Neutral
AAPL,307,0.047295,Neutral
HPQ,307,0.047295,Neutral
ORCL,307,0.047295,Neutral
MMM,307,0.047295,Neutral
MSFT,307,0.112893,Neutral
IBM,307,0.112893,Neutral
HPE,307,0.047295,Neutral
C,308,0.043972,Neutral
BAC,308,0.043972,Neutral
MMM,308,0.228028,Somewhat-Bullish
WFC,308,0.043972,Neutral
MMM,309,0.224377,Somewhat-Bullish
DHR,309,-0.034227,Neutral
IVZ,310,0.208233,Somewhat-Bullish
MMM,310,0.402085,Bullish
MMM,311,0.042457,Neutral
STT,312,0.212947,Somewhat-Bullish
C,312,0.033753,Neutral
WFC,312,0.033753,Neutral
MS,312,0.212947,Somewhat-Bullish
SCHW,312,0.212947,Somewhat-Bullish
MMM,312,0.200692,Somewhat-Bullish
MMM,313,0.749156,Bullish
MMM,314,0.006800,Neutral
HON,315,0.107165,Neutral
WM,315,0.080026,Neutral
EPAM,315,0.107165,Neutral
CTSH,315,0.107165,Neutral
MMM,315,0.000000,Neutral
MMM,316,0.000000,Neutral
WM,316,0.229438,Somewhat-Bullish
MMM,317,0.120342,Neutral
MMM,318,0.178317,Somewhat-Bullish
HON,318,0.178317,Somewhat-Bullish
MMM,319,-0.024857,Neutral
MMM,320,0.209752,Somewhat-Bullish
MMM,321,0.242550,Somewhat-Bullish
TFC,322,0.105340,Neutral
NVDA,322,0.107912,Neutral
SBUX,322,0.210300,Somewhat-Bullish
WFC,322,0.080198,Neutral
KR,322,0.204404,Somewhat-Bullish
XOM,322,0.108718,Neutral
MU,322,0.148695,Neutral
NKE,322,0.002857,Neutral
ACN,322,0.076692,Neutral
MMM,322,0.145832,Neutral
C,323,-0.003967,Neutral
MMM,323,0.203198,Somewhat-Bullish
WFC,323,-0.003967,Neutral
WMT,323,0.166908,Somewhat-Bullish
HD,324,0.122932,Neutral
MMM,324,0.122932,Neutral
MAS,324,0.122932,Neutral
WMT,324,0.122932,Neutral
MMM,325,0.240325,Somewhat-Bullish
F,325,0.174210,Somewhat-Bullish
MMM,326,0.060800,Neutral
STT,326,0.111000,Neutral
O,326,0.053996,Neutral
SHW,327,0.014904,Neutral
PPG,327,0.014904,Neutral
MMM,327,0.014904,Neutral
MAS,327,0.014904,Neutral
MMM,328,0.054204,Neutral
STT,328,0.043948,Neutral
O,328,0.048946,Neutral
MMM,329,0.000000,Neutral
JNJ,329,0.000000,Neutral
INTU,330,0.068932,Neutral
ACN,330,0.046621,Neutral
LUV,330,0.034367,Neutral
MMM,330,-0.040913,Neutral
TSLA,330,0.123960,Neutral
CMG,330,0.094246,Neutral
DG,331,0.000000,Neutral
ULTA,331,0.000000,Neutral
IVZ,331,0.150517,Somewhat-Bullish
MMM,331,0.069291,Neutral
ADBE,331,0.000000,Neutral
MMM,332,0.271215,Somewhat-Bullish
NVDA,333,0.071100,Neutral
ORCL,333,0.053860,Neutral
AAPL,333,0.030759,Neutral
MMM,333,0.250854,Somewhat-Bullish
SMCI,333,0.325055,Somewhat-Bullish
GOOG,334,0.054435,Neutral
KMB,334,0.298169,Somewhat-Bullish
HON,334,0.298169,Somewhat-Bullish
MMM,334,0.060306,Neutral
MMM,335,0.527790,Bullish
LHX,335,0.187190,Somewhat-Bullish
MMM,336,0.252785,Somewhat-Bullish
MMM,337,0.329910,Somewhat-Bullish
VZ,337,0.604283,Bullish
IVZ,338,0.115128,Neutral
MMM,338,0.060435,Neutral
VZ,338,0.060435,Neutral
WBA,338,0.060435,Neutral
MMM,339,0.098929,Neutral
SPGI,339,0.292226,Somewhat-Bullish
GE,339,0.662265,Bullish
MMM,340,0.198812,Somewhat-Bullish
KO,341,0.437302,Bullish
MMM,341,0.135697,Neutral
IVZ,342,0.072676,Neutral
MMM,342,0.069184,Neutral
VZ,342,0.069184,Neutral
WBA,342,0.069184,Neutral
MDT,343,0.227041,Somewhat-Bullish
MMM,343,0.227041,Somewhat-Bullish
MMM,344,-0.006736,Neutral
UPS,345,0.137735,Neutral
C,345,-0.076878,Neutral
MMM,345,0.307913,Somewhat-Bullish
FTV,346,0.028024,Neutral
META,346,0.000000,Neutral
CAH,346,0.028024,Neutral
MMM,346,0.030039,Neutral
STE,346,0.028024,Neutral
MMM,347,0.163779,Somewhat-Bullish
DHR,347,-0.020052,Neutral
MMM,348,0.003876,Neutral
META,349,0.000000,Neutral
JNJ,349,0.071166,Neutral
MMM,349,-0.072045,Neutral
MMM,350,0.183383,Somewhat-Bullish
GE,350,0.074364,Neutral
DHR,350,-0.022677,Neutral
MMM,351,0.192361,Somewhat-Bullish
HON,351,0.192361,Somewhat-Bullish
HPQ,352,0.130541,Neutral
MSFT,352,0.130541,Neutral
GOOG,352,0.130541,Neutral
HPE,352,0.130541,Neutral
MMM,352,0.130541,Neutral
MMM,353,-0.028570,Neutral
MMM,354,0.091281,Neutral
ALGN,355,0.352221,Bullish
MMM,355,0.352221,Bullish
MMM,356,0.000000,Neutral
TXN,356,0.000000,Neutral
NFLX,357,0.108241,Neutral
KMB,357,0.000000,Neutral
JNJ,357,-0.100818,Neutral
TXN,357,-0.139714,Neutral
IVZ,357,0.220007,Somewhat-Bullish
MMM,357,-0.100818,Neutral
ABT,357,0.000000,Neutral
TSLA,357,0.175759,Somewhat-Bullish
T,357,0.000000,Neutral
SPGI,357,0.000000,Neutral
FCX,357,0.000000,Neutral
GD,357,0.000000,Neutral
ISRG,357,-0.139714,Neutral
ABT,358,0.000000,Neutral
TSLA,358,0.000000,Neutral
T,358,0.000000,Neutral
VZ,358,0.525561,Bullish
IBM,358,0.000000,Neutral
JNJ,358,0.525561,Bullish
WBD,358,-0.206002,Somewhat-Bearish
MMM,358,0.525561,Bullish
NFLX,359,0.273111,Somewhat-Bullish
UAL,359,0.155311,Somewhat-Bullish
VZ,359,0.000000,Neutral
JNJ,359,-0.239315,Somewhat-Bearish
TXN,359,0.000000,Neutral
IVZ,359,0.167522,Somewhat-Bullish
MMM,359,-0.210684,Somewhat-Bearish
LMT,359,-0.239315,Somewhat-Bearish
PG,359,0.000000,Neutral
TKO,359,0.273111,Somewhat-Bullish
ISRG,359,0.000000,Neutral
GE,359,-0.210684,Somewhat-Bearish
BA,359,0.119312,Neutral
MMM,360,0.077400,Neutral
MMM,361,-0.046130,Neutral
WFC,361,0.077613,Neutral
MSFT,362,0.092273,Neutral
AAPL,362,0.096924,Neutral
MMM,362,0.178274,Somewhat-Bullish
QCOM,362,0.000000,Neutral
MMM,363,0.087832,Neutral
MMM,364,0.438945,Bullish
NFLX,365,-0.040407,Neutral
UAL,365,0.191116,Somewhat-Bullish
VZ,365,0.048514,Neutral
JNJ,365,0.048514,Neutral
BKR,365,0.000000,Neutral
TXN,365,-0.040407,Neutral
IVZ,365,0.219780,Somewhat-Bullish
MMM,365,0.022026,Neutral
COIN,365,-0.217386,Somewhat-Bearish
HAL,365,0.048514,Neutral
LMT,365,0.048514,Neutral
PG,365,0.038721,Neutral
ISRG,365,0.000000,Neutral
GE,365,0.038721,Neutral
STLD,365,0.000000,Neutral
BAX,366,0.143592,Neutral
MMM,366,0.044683,Neutral
BDX,366,0.007849,Neutral
MMM,367,0.230099,Somewhat-Bullish
SYK,367,0.230099,Somewhat-Bullish
KMB,367,0.230099,Somewhat-Bullish
MMM,368,0.306932,Somewhat-Bullish
NFLX,369,0.032758,Neutral
AAPL,369,0.270169,Somewhat-Bullish
MMM,369,0.120268,Neutral
ITW,369,0.512852,Bullish
AMZN,369,0.032758,Neutral
HON,369,0.120268,Neutral
MMM,370,0.339722,Somewhat-Bullish
DOW,370,0.081006,Neutral
UAL,371,0.000000,Neutral
VZ,371,0.049774,Neutral
JNJ,371,0.049774,Neutral
TXN,371,0.000000,Neutral
FITB,371,0.193511,Somewhat-Bullish
TSLA,371,0.021995,Neutral
UNP,371,0.037843,Neutral
V,371,0.000000,Neutral
WDC,371,0.000000,Neutral
COF,371,0.000000,Neutral
GE,371,0.049774,Neutral
NSC,371,0.000000,Neutral
KLAC,371,0.000000,Neutral
NFLX,371,0.028138,Neutral
HUM,371,0.037843,Neutral
NOC,371,0.037843,Neutral
MS,371,-0.053689,Neutral
BKR,371,0.000000,Neutral
CL,371,0.000000,Neutral
GS,371,-0.053689,Neutral
LUV,371,0.037843,Neutral
MMM,371,0.049774,Neutral
DOW,371,0.037843,Neutral
TMUS,371,0.000000,Neutral
HAL,371,0.049774,Neutral
LMT,371,0.049774,Neutral
RF,371,0.193511,Somewhat-Bullish
INTC,371,0.021545,Neutral
PG,371,0.049774,Neutral
AXP,371,0.000000,Neutral
ISRG,371,0.000000,Neutral
STLD,371,0.000000,Neutral
ZBH,372,0.131062,Neutral
HSIC,372,0.131062,Neutral
MMM,372,0.131062,Neutral
ALB,373,0.203720,Somewhat-Bullish
EMN,373,0.204354,Somewhat-Bullish
MMM,373,0.173479,Somewhat-Bullish
LVS,374,0.000000,Neutral
RJF,374,0.000000,Neutral
TSLA,374,0.109065,Neutral
STX,374,0.000000,Neutral
WDC,374,0.000000,Neutral
NSC,374,0.000000,Neutral
KMB,374,0.029072,Neutral
META,374,0.239932,Somewhat-Bullish
BKR,374,0.000000,Neutral
FCX,374,0.029072,Neutral
PGR,374,0.029072,Neutral
PCAR,374,-0.028099,Neutral
UAL,374,0.000000,Neutral
C,374,0.023582,Neutral
TXN,374,0.000000,Neutral
URI,374,0.000000,Neutral
TXT,374,0.029072,Neutral
IBM,374,0.000000,Neutral
BX,374,0.000000,Neutral
V,374,0.000000,Neutral
LRCX,374,0.000000,Neutral
VLO,374,0.000000,Neutral
COF,374,0.000000,Neutral
LHX,374,0.000000,Neutral
KLAC,374,0.000000,Neutral
NFLX,374,0.000000,Neutral
NVDA,374,0.255971,Somewhat-Bullish
RMD,374,0.000000,Neutral
CL,374,0.000000,Neutral
NEE,374,0.000000,Neutral
HAL,374,-0.028099,Neutral
INTC,374,0.000000,Neutral
JNJ,374,-0.028099,Neutral
ELV,374,0.029072,Neutral
SYF,374,-0.028099,Neutral
NOC,374,0.000000,Neutral
SHW,374,0.000000,Neutral
AMP,374,0.000000,Neutral
MS,374,-0.106994,Neutral
MMM,374,-0.028099,Neutral
PKG,374,0.000000,Neutral
NOW,374,0.000000,Neutral
STLD,374,0.000000,Neutral
VZ,374,-0.028099,Neutral
IVZ,374,-0.028099,Neutral
MSFT,374,0.239932,Somewhat-Bullish
UNP,374,0.000000,Neutral
GD,374,0.029072,Neutral
GE,374,-0.028099,Neutral
BAC,374,0.239932,Somewhat-Bullish
CCI,374,0.000000,Neutral
TDY,374,0.029072,Neutral
LUV,374,0.000000,Neutral
TMUS,374,0.000000,Neutral
LMT,374,-0.028099,Neutral
PG,374,-0.020003,Neutral
APH,374,0.029072,Neutral
AXP,374,0.000000,Neutral
TEL,374,0.029072,Neutral
ISRG,374,0.000000,Neutral
BRO,374,0.000000,Neutral
MMM,375,0.000000,Neutral
GE,375,0.336135,Somewhat-Bullish
DHR,375,0.000000,Neutral
MSFT,376,0.080136,Neutral
AAPL,376,0.080136,Neutral
CSCO,376,0.080136,Neutral
IBM,376,0.080136,Neutral
ORCL,376,0.080136,Neutral
ACN,376,0.080136,Neutral
MMM,376,0.080136,Neutral
DELL,376,0.080136,Neutral
ABT,377,0.121467,Neutral
JNJ,377,0.143639,Neutral
VTRS,377,0.121467,Neutral
MMM,377,0.126538,Neutral
MMM,378,0.000000,Neutral
GE,378,0.096919,Neutral
DHR,378,0.058040,Neutral
MMM,379,0.067984,Neutral
MMM,380,0.137289,Neutral
HON,380,0.217158,Somewhat-Bullish
MMM,381,0.155704,Somewhat-Bullish
MMM,382,0.585376,Bullish
CL,383,0.316684,Somewhat-Bullish
MMM,383,0.000000,Neutral
JNJ,383,0.388599,Bullish
PG,383,0.132825,Neutral
MMM,384,0.060676,Neutral
STT,384,0.111000,Neutral
O,384,0.053993,Neutral
FI,385,0.106175,Neutral
HD,385,0.060198,Neutral
MMM,385,0.060198,Neutral
UBER,385,0.089130,Neutral
DVA,385,0.146311,Neutral
ROL,385,0.112287,Neutral
MMM,386,0.230749,Somewhat-Bullish
HON,386,0.230749,Somewhat-Bullish
META,387,0.000000,Neutral
HSIC,387,0.049838,Neutral
MMM,387,0.049838,Neutral
DHR,387,0.049838,Neutral
MMM,388,-0.071724,Neutral
MMM,389,0.149178,Neutral
PPG,389,0.006005,Neutral
BAX,390,0.198168,Somewhat-Bullish
MMM,390,0.183797,Somewhat-Bullish
SYK,390,-0.003515,Neutral
PG,390,0.025326,Neutral
MMM,391,0.100482,Neutral
MMM,392,0.000000,Neutral
MMM,393,0.056325,Neutral
STT,393,0.086935,Neutral
ABBV,393,0.056325,Neutral
AVY,394,0.127652,Neutral
MMM,394,0.127652,Neutral
GM,395,0.010713,Neutral
MMM,395,0.010713,Neutral
JNJ,396,0.068069,Neutral
CAH,396,0.068069,Neutral
MMM,396,0.051279,Neutral
MDT,396,0.068069,Neutral
LLY,397,0.089327,Neutral
META,397,-0.050921,Neutral
NVDA,397,-0.050921,Neutral
MMM,397,-0.097381,Neutral
PFE,397,0.167166,Somewhat-Bullish
MMM,398,0.188656,Somewhat-Bullish
SPGI,398,0.226974,Somewhat-Bullish
MMM,399,0.172680,Somewhat-Bullish
GE,399,0.299310,Somewhat-Bullish
MMM,400,0.064192,Neutral
VZ,400,0.064192,Neutral
CSCO,400,0.064192,Neutral
MMM,401,0.276496,Somewhat-Bullish
WM,401,0.273211,Somewhat-Bullish
FDX,401,0.157502,Somewhat-Bullish
LULU,402,0.089248,Neutral
FI,402,0.106322,Neutral
HD,402,0.060311,Neutral
MMM,402,0.060311,Neutral
ROL,402,0.113341,Neutral
DD,403,-0.133600,Neutral
CTVA,403,-0.133600,Neutral
MMM,403,-0.133600,Neutral
MMM,404,0.014477,Neutral
MMM,405,0.150315,Somewhat-Bullish
META,406,0.000000,Neutral
AVY,406,0.041415,Neutral
MMM,406,0.041415,Neutral
PPG,406,0.041415,Neutral
NRG,407,0.165780,Somewhat-Bullish
NI,407,0.265273,Somewhat-Bullish
MMM,407,0.224634,Somewhat-Bullish
OMC,407,0.253512,Somewhat-Bullish
AMCR,407,0.158638,Somewhat-Bullish
NRG,408,0.222956,Somewhat-Bullish
NI,408,0.345510,Somewhat-Bullish
MMM,408,0.361304,Bullish
OMC,408,0.341143,Somewhat-Bullish
AMCR,408,0.251289,Somewhat-Bullish
KO,409,0.310139,Somewhat-Bullish
MMM,409,0.101921,Neutral
IBM,409,0.186971,Somewhat-Bullish
META,410,0.000000,Neutral
MMM,410,0.027305,Neutral
MMM,411,0.472764,Bullish
EG,412,0.055488,Neutral
TAP,412,0.057605,Neutral
BAC,412,0.120848,Neutral
CME,412,-0.002948,Neutral
MMM,412,0.123136,Neutral
DVA,412,0.076065,Neutral
AAPL,413,0.074015,Neutral
BAC,413,0.089394,Neutral
AZO,413,0.025660,Neutral
JPM,413,0.027175,Neutral
NKE,413,0.025660,Neutral
SPGI,413,0.070171,Neutral
FDX,413,0.025660,Neutral
MMM,413,0.027175,Neutral
WDAY,413,0.027175,Neutral
EG,414,0.056628,Neutral
TAP,414,0.083425,Neutral
BAC,414,0.121441,Neutral
MMM,414,0.146974,Neutral
DVA,414,0.088001,Neutral
MMM,415,0.128688,Neutral
DD,416,0.042695,Neutral
SHW,416,0.042695,Neutral
PPG,416,0.042695,Neutral
MMM,416,0.042695,Neutral
C,417,-0.077409,Neutral
MMM,417,0.352391,Bullish
DD,418,-0.062776,Neutral
CTVA,418,-0.100548,Neutral
MMM,418,-0.100548,Neutral
ORCL,419,0.056685,Neutral
MMM,419,0.056685,Neutral
UNH,419,0.056685,Neutral
MSFT,419,0.056685,Neutral
MCK,419,0.056685,Neutral
IBM,419,0.056685,Neutral
CTSH,419,0.056685,Neutral
DELL,419,0.056685,Neutral
GE,419,0.056685,Neutral
DD,420,0.119876,Neutral
AVY,420,0.119876,Neutral
EMN,420,0.119876,Neutral
MMM,420,0.164476,Somewhat-Bullish
EG,421,0.001584,Neutral
TAP,421,0.000000,Neutral
BAC,421,0.047573,Neutral
MMM,421,0.050939,Neutral
DVA,421,0.004824,Neutral
MMM,422,0.037987,Neutral
BA,422,0.155462,Somewhat-Bullish
EG,423,0.025553,Neutral
TAP,423,0.000000,Neutral
BAC,423,0.048007,Neutral
MMM,423,0.067051,Neutral
DVA,423,0.007550,Neutral
MMM,424,0.202849,Somewhat-Bullish
GE,424,0.335245,Somewhat-Bullish
HON,424,0.279796,Somewhat-Bullish
MMM,425,0.298044,Somewhat-Bullish
GE,425,0.478932,Bullish
HON,425,0.397549,Bullish
DD,426,0.062752,Neutral
PPG,426,0.062752,Neutral
PH,426,0.062752,Neutral
MMM,426,0.070670,Neutral
MMM,427,-0.010582,Neutral
MMM,428,0.022888,Neutral
HON,428,0.022888,Neutral
GM,429,0.383624,Bullish
JPM,429,0.239507,Somewhat-Bullish
MS,429,0.084980,Neutral
MMM,429,0.234252,Somewhat-Bullish
MMM,430,0.181994,Somewhat-Bullish
GE,430,0.312727,Somewhat-Bullish
SYK,431,0.076844,Neutral
JNJ,431,0.076844,Neutral
CAH,431,0.076844,Neutral
MMM,431,0.076844,Neutral
BDX,431,0.076844,Neutral
MDT,431,0.076844,Neutral
ORCL,432,0.027667,Neutral
MMM,432,0.027667,Neutral
UNH,432,0.027667,Neutral
MSFT,432,0.027667,Neutral
MCK,432,0.027667,Neutral
IBM,432,0.027667,Neutral
CTSH,432,0.027667,Neutral
DELL,432,0.027667,Neutral
GE,432,0.027667,Neutral
RMD,433,0.000000,Neutral
MMM,433,0.128686,Neutral
MMM,434,0.081034,Neutral
BA,434,0.161941,Somewhat-Bullish
AMCR,435,0.086403,Neutral
MMM,435,0.139764,Neutral
DD,436,0.039451,Neutral
CTVA,436,-0.060244,Neutral
HON,436,0.047700,Neutral
MMM,436,-0.060244,Neutral
DD,437,0.081213,Neutral
KMB,437,0.081213,Neutral
HON,437,0.081213,Neutral
MMM,437,0.081213,Neutral
MMM,438,0.473536,Bullish
META,439,0.000000,Neutral
GLW,439,0.103131,Neutral
TMO,439,0.103131,Neutral
MMM,439,0.000000,Neutral
DHR,439,0.103131,Neutral
MSFT,440,0.250207,Somewhat-Bullish
MMM,440,0.144674,Neutral
INTC,440,0.088496,Neutral
PG,440,0.312881,Somewhat-Bullish
META,441,0.000000,Neutral
HON,441,0.030594,Neutral
EMN,441,0.030594,Neutral
MMM,441,0.030594,Neutral
JNJ,442,0.097542,Neutral
CAH,442,0.097542,Neutral
MMM,442,0.077629,Neutral
MDT,442,0.097542,Neutral
MMM,443,0.056177,Neutral
VZ,443,0.056177,Neutral
CSCO,443,0.056177,Neutral
ALGN,444,0.191601,Somewhat-Bullish
MMM,444,0.153526,Somewhat-Bullish
MSFT,445,0.340160,Somewhat-Bullish
MMM,445,0.302559,Somewhat-Bullish
INTC,445,0.136966,Neutral
PG,445,0.406663,Bullish
PEP,446,0.439284,Bullish
GILD,446,0.307865,Somewhat-Bullish
MMM,446,0.301923,Somewhat-Bullish
PG,446,0.443436,Bullish
XOM,446,0.242843,Somewhat-Bullish
AMAT,447,0.000000,Neutral
MMM,447,0.000000,Neutral
STE,448,0.080878,Neutral
PG,448,0.080878,Neutral
MMM,448,0.141241,Neutral
ECL,448,0.080878,Neutral
ANET,449,0.361323,Bullish
CSCO,449,0.215268,Somewhat-Bullish
SWKS,449,0.669599,Bullish
MMM,449,-0.418124,Bearish
VMC,449,0.173143,Somewhat-Bullish
MLM,449,0.327104,Somewhat-Bullish
MMM,450,0.057235,Neutral
STT,450,0.111000,Neutral
ABBV,450,0.057235,Neutral
NFLX,451,-0.067955,Neutral
YUM,451,-0.108224,Neutral
KO,451,-0.039072,Neutral
MMM,451,-0.138001,Neutral
GE,451,0.080287,Neutral
ABT,452,0.211882,Somewhat-Bullish
MMM,452,0.211882,Somewhat-Bullish
JNJ,452,0.211882,Somewhat-Bullish
STE,453,0.077130,Neutral
PG,453,0.077130,Neutral
MMM,453,0.141701,Neutral
ECL,453,0.077130,Neutral
MMM,454,0.147814,Neutral
MMM,455,0.073426,Neutral
TMUS,456,0.132030,Neutral
YUM,456,0.041029,Neutral
MMM,456,0.041029,Neutral
INTC,456,0.185189,Somewhat-Bullish
HON,457,0.059852,Neutral
MMM,457,0.059852,Neutral
MMM,458,0.069750,Neutral
PFE,458,0.054775,Neutral
GILD,458,0.065645,Neutral
MMM,459,0.038643,Neutral
GOOG,460,0.062843,Neutral
META,460,0.062843,Neutral
MMM,460,0.097269,Neutral
GE,460,0.063491,Neutral
BIIB,460,0.240823,Somewhat-Bullish
MMM,461,0.056033,Neutral
STT,461,0.073897,Neutral
ABBV,461,0.056033,Neutral
TRMB,462,0.013943,Neutral
ORCL,462,0.013943,Neutral
MMM,462,0.013943,Neutral
UBER,462,0.013943,Neutral
DD,463,0.054741,Neutral
AVY,463,0.054741,Neutral
MMM,463,0.054741,Neutral
AVY,464,0.082775,Neutral
JNJ,464,0.082775,Neutral
CAH,464,0.082775,Neutral
MDT,464,0.082775,Neutral
MMM,464,0.082775,Neutral
ALGN,465,0.053840,Neutral
MMM,465,0.079607,Neutral
